product_name,product_review,similarity_score
Chocolate Rain,"over the last year , I have have pour of the 2012 , 2013 , 2016 and 2017 batch . this beer age phenomenally , love the chocolate aroma and taste . will continue to buy and drink this lovely beer .",0.5773502691896258
Chocolate Rain,"mixed opinion . have be wait to try this for year . buy 3 and will try out over at least 9 year . beer # 1 : Beer have outstanding nose and flavor , and be easily consider an excellent beer . appearance be fine and head / lace consistent with an almost 20 % ABV . very disappointed in mouthfeel ... have expect something full and rich and instead a bit hot ( understand ) , very thin ( do n’t understand ) and even a touch astringent . hard to believe it ’s a double be . almost a mix of Black Tuesday , Vanilla , nib ... and Sang Noir . it ’s not go to get any thick or creamy ... so much less excited about aging . a very delicious beer ... just not my style for body .",0.2182178902359924
Chocolate Rain,"review on 10/1/17 , from note 2017 vintage l - pour deep toffee color with a thin khaki head . s - the aroma be very similar to Black Tuesday . lot of bourbon and ethanol . also lot of dark fruit . I only get hint of chocolate , vanilla , and char . t - the flavor be typical bourbon note ; vanilla , oak , char , and hint of caramel . there be sweet chocolate undertone throughout . but there be a big ethanol bitter finish . F - thin body , but a little sticky O - I be a little disappointed . the overall experience be good , but do n't knock my sock off . that ethanol finish be a killer . this be a relatively fresh bottle and it could just use some age .   edit : open a ' 15 bottle and it be way well than ' 17 fresh . the reduce ethanol flavor allow the chocolate flavor and aroma to really come out . score adjust up from my original 4.3 average .",0.36719403681726276
Chocolate Rain,"2015 . Teku pour . LOVE black tuesday but every other variant have n't live up to it yet . hope CR be the outlier .   L - thin murky brown like BT   s - alcohol and dark fruit . I smell zero of its proclaim addition and honestly it just smell like a less pronounced version of black tuesday . disappoint here .   t - mmmkay . I see you chocolate rain . massive amount of milk chocolate overtop of black tuesday dark fruit and ethanol . chocolate cover cherry and plum wash down with faintly oaky , and mildly vanilla liquor . not identifiable as bourbon , and almost more rum like due to its sweetness .   F - dry . creamy than I believe black tuesday be . hot ( obviously ) .   o - hand down the good variant . I 'd have to try it side by side with BT to decide which I like more but it certainly be well than grey monday , pb and thursday , and the bad they all ... mocha wednesday .",0.2970442628930023
Chocolate Rain,"2016 . from bottle into chalice .   very little foam on pour . Brown / amber in color . More of an appearance of a barleywine rather than a stout . barrel character here be huge . load of bourbon and oak . Chocolate be present on the nose and in the taste , along with some mild vanilla as the beer warm . but make now mistake , this be hot and this be barrel boozy . if you do n't like the heat , you might want to sit on this for a few year .",0.18257418583505536
Chocolate Rain,"Bottle pour into snifter . chocolate and bourbon greet nose . bourbon on front , vanilla and chocolate on back . for a HG beer this be smooth . 2017 bottle 6/14/17",0.0
Chocolate Rain,"taste from bottle . pour dark brown / black with minimal head . Aroma be dark chocolate and vanilla . moderate bitterness with alcohol burn on the finish . flavor of cacao and vanilla , bourbon , toffee , caramel and maple . huge beer and very dangerous .",0.47140452079103173
Ghost In The Machine - Double Dry-Hopped,"pour a turbid pineapple color with a creamy , dense two - finger white head that provide minimal lacing . the nose be a cornucopia of citrus and tropical fruit aroma , with trip orange , grapefruit , pineapple , and passion fruit vie for attention , and there ’ an herbal note as well .   the taste mirror the nose , with the ripe orange and passion fruit most prominent on my palate , and the herbal flavor be significant as well , but it ’ the slightly creamy flavor that keep this beer perfectly in balance and dangerously drinkable at 8.5 % ABV .   the mouthfeel be the soft side , per the style , yet substantial enough to support a beer of this gravity . I would imagine when this beer be add to the database nearly four year ago , it knock the sock off of beer nerd everywhere and for good reason , because this stand up exceptionally well to the brewery in the Northeast like Tree House and Trillium that have perfect this style . world class stuff , IMHO .",0.4216370213557839
Ghost In The Machine - Double Dry-Hopped,"pour a cloudy orange juice . nose be of orange , a little hop pine . taste follows.with a juicy citrus fruit and a medium citrus bitter . feel be the viscosity of 2 % milk with a nice fizz . overall , let this beer breath for a minute and it open up into a great vibrant juicy beer .",0.894427190999916
Ghost In The Machine - Double Dry-Hopped,"super cloudy OJ color with a thin half - finger of off - white head that leave nice ring of lacing .   Orange and passionfruit in the nose .   some of that citrusy , tropical flavor carry over to the taste , as well as some cream , but it ’s step on by strong herbal bitterness with hint of grass and pine .   soft , full - bodied feel with a little zip to the carbonation .   good , but the original be near - perfect . the extra hop in this version be n’t an improvement .",0.7258661863112978
Ghost In The Machine - Double Dry-Hopped,"appearance - the beer pour an orange - ish yellow color with a white head crown the glass .   Smell - the nose be hazy orange , as be most typical for a NE IPA . it do not profile overly sweet .   taste - Initially , I be surprised that this be not very sweet . I detect pine , citrus , fresh cut grass , and passionfruit . it be a little dank and spicy with a little bit of warmth at the end .   Mouthfeel - there be some viscosity in this beer with a high level of sediment at the bottom of the can .   overall - I believe I like the non - double dry hop version well .",0.629940788348712
Ghost In The Machine - Double Dry-Hopped,"picture perfect hazy yellow body and pearl white head and lacing . have plenty of vibrant fruit like the original : grapefruit , lime , nectarine , orange , peach , with accent lemon with dank and dry hop . Taste add some mango yet the hop remain pretty dank and full yet finish dry and clean , impressive . feel be about as good as it get , hop be more than a one trick dry pony yet finish be bone dry , great hazy fruit , perfectly balanced and crisp . well than the orignal",0.5261522196019803
Ghost In The Machine - Double Dry-Hopped,"16 oz can at share thank to Redbeard . pale golden hazy pour , small white head . Aroma be belnd of citrus and tropical fruit . taste follow with a some berry add to the mix .",0.47140452079103173
Ghost In The Machine - Double Dry-Hopped,"7day old can courtesy of NolaHopHead . thank ! fortunate enough to try regular version with this one back - to - back . I love these label ! l : More banana - orange juice . minimal thick little head . s : orange and stonefruit t : same with nice bitter bite . f : Juicy to the point of AI level . aside from bitterness still crushable and not fill . overall : juicy and fresh wet hoppy to the point of laughable . both version do n’t have much head . I ’m not sure how much to de they . overall impressive , would recommend to any fan of hop+juice+bitter bomb .",0.7378647873726218
Ghost In The Machine - Double Dry-Hopped,"HO . REE . fawk ! I absolutely love this brew ! so Uber danky and pungent with bright citrus hop . this may well be my favorite "" regular "" DDH dipa bomb . can never get enough !",0.7745966692414834
Ghost In The Machine - Double Dry-Hopped,"currently rank # 24 in the Top New England ipa and # 1 in the Top Louisiana Beers List . currently # 109 overall .   on - draught @ Avenue Pub , New Orleans , LA . $ 7 for a 6 oz pour .   APPEARANCE : no head . Pulpy yellow - orange body . not so much hazy as turbid and murky .   do n't look great . Alcoholic Odwalla juice capture it .   AROMA : pulp . Orange z . Papaya . Guava . wheat . pale malt .   do have some nice Citra - derive pulpy hop aromatics , but it suggest an IPA with no bitterness and limited hop pungency .   TASTE : match the aroma . suffer from shallow depth of flavour and poor hop pungency so it fail to showcase Citra hop as a result . citrus pulp , pale malt , floral hop note .   so brief , so simplistic , so shallow . I mean it be drinkable and enjoyable , but it do n't showcase its choose hop varietal well on a fundamental level .   texture : Smooth , wet , pulpy , uneven , refreshing , medium - bodied . I would n't call it juicy but it be thick and a bit chewy .   overall : hide its ABV impressively well . highly drinkable . but not a top tier IPA nor a great Citra hop beer . I 'd probably pick it up occasionally if it be available at $ 10 a sixer . far from great .   high b- ( 3.46 ) / worthy",0.8882311833686551
Ghost In The Machine - Double Dry-Hopped,"12 oz bottle   pour less than a finger of white head into my snifter . retention be average , but leave behind nice initial lacing . body look like OJ . look pretty good so far , for a hazy .   Nose have some punch to it , that ’s for sure . a load of dankness hit you right in the mouth . Juicy as well , grapefruit , mango , pretty standard . maybe a touch of guava . somewhat sweet . I mean it smell good , but I ’ve do this song and dance before , nothing new .   Flavor be interesting , definitely not as pungent with dank hop as the nose . have a pretty moderate start , small dank hop presence , mix with some light mango note , substantial grapefruit , finish smooth and creamy . it taste fine , just a little off , almost like I ’m drink grapefruit juice , it have a puckering quality to it .   the mouthfeel be part of the problem , while it be smooth and creamy , it ’s too much so . carbonation be too low , which I guess be "" normal "" at this point , but unwelcome . it ’s like grapefruit flavor milk , it do n’t work for I feel wise at all .   drinkability be ok , but it be pretty damn tart , not bitter , tart .   the appearance turn out really nice , lace be thick from top to bottom .   overall this be a good beer , but these small detail really hurt it , like carbonate your beer for the love of god .",0.47628967220784024
Ghost In The Machine - Double Dry-Hopped,taste from a crowler . pour a super murky orange . look like orange juice . thick white head . Aroma be big time citrus . super juicy taste with citrus and some tropical note . minimal bitter bite . very crushable . excellent .,0.9128709291752769
Ghost In The Machine - Double Dry-Hopped,"have a crowler of this over the summer . share with two other people .   pour into a trillium tulip .... this be one of the hazy , most opaque beer I 've ever see . bright yellow orange in color with a white / off white head that linger . look "" sticky "" .   Aroma of grapefruit , orange rind and tropical fruit abound . not as assertive as I think it 'd be but I find that some beer with insane hop amount tend to be a touch mute on the nose .   Flavor .... be this orange juice ? stuff taste like it . it be like DDH Congress on steroid .... so much orange and grapefruit mix with tropical fruit . nice linger bitterness with a dry finish .   feel on this be "" thick "" . Super creamy and sticky . the lacing on the glass be impressive as it leave a ring that stick every single time I take a sip . very fill though .   overall , this be one of the more memorable hop saturate beer I 've ever have . super in your face with flavor ... just ton of citrus and tropical fruit on the palate . great beer !",0.48454371185234896
Ghost In The Machine - Double Dry-Hopped,"really hazy yellow color with short live off - white head . Aroma have intense juicy fruit like ripe peach , apricot and mango . taste follow with sweet and juicy fruit note , some biscuit , a hint of vanilla , slightly astringent on the finish with a light bitterness . medium plus body with medium carbonation . true hop juice .",0.5163977794943222
Ghost In The Machine - Double Dry-Hopped,"opaque orange so I be tell - I be color blind but my wife and sister in law swear it look like orange juice . it smell like what nostalgia tell I five alive smell like : overwhelmingly citru with heavy orange and tangerine note . Mouthfeel be out of this world - velvety creamy . it be as if they use nitrogen even though I know they do n't . it be as hoppy as you 'd expect a double dry hop ipa to be , but super juicy with citrus throughout .   TLDR : it be a slice of fry gold",0.7715167498104596
Ghost In The Machine - Double Dry-Hopped,"canned 11/14/18 and taste ~1.5 - 2 week later .   a : pour light orangish - pale with a smattering of bright white head . completely opaque haze . minimal lacing and below average retention .   s : bright orange and tropical hop , a bit of white grapefruit .   t : straight hop juice : mango , tangerine , a bit of dry flower and hay . finish with medium - light bitterness and a touch of sweetness .   m : medium - full bodied , fairly creamy , with medium carbonation .   o : a big and flavorful NE IPA that hit all the right citrus and tropical note .",0.6546536707079771
Ghost In The Machine - Double Dry-Hopped,"if citra be your thing , this be where you want to be . super juicy . an awesome example of this hop 's flavor , highlight it with a nice medium level of mouthfeel . the head be not overly eager and fade fairly quick to a ring around the edge of the glass . this be much smooth than the regular GITM and an improvement on that beer in every way .",0.6546536707079772
Ghost In The Machine - Double Dry-Hopped,"beautiful beer . pour a bright turbid straw yellow to orange . Thick bright white head on heavy pour . nose be sherbet like . Orange peel and juice . taste of citrus . note of orange , grapefruit peel , lemon z and peach . honestly one dimensional as in I really only get those citrus note . but they be huge ! and delicious . creamy silky body that ’s easy on the tounge . hoppy finish to close out this beer . ya no kid right ? 8lb per barrel so it well finish hoppy ;)",0.8427009716003846
Ghost In The Machine - Double Dry-Hopped,"look perfect , gold hazy body that have a nice thick , creamy feel and light bitterness . nose be fruity , taste be juicy as you would expect just from look at it . one of the few that live up to the hype .",0.5773502691896258
Ghost In The Machine - Double Dry-Hopped,"10/21/19 , from a can release late September ( ~3 week old ): ' taste ' rating up from 4.25 to 4.5 for a touch more creaminess at the front of the palate , and some incense / onion / herbal hop tone far accentuate the back end . balance to the point of understatement , but enable a level of universal approachability few neipa reach ( especially with a DDH treatment ) ; this beer sit casually at the peak of the style , with few other as level or refined .    come across this one purely by chance recently , and be pretty excited to dig in ...   bottle on 9/14/18   pour an opaque and glossy golden peach with a finger of fluffy white head ; solid retention and uniform lace stick around a good while .   Aromas of deep herbal grass , huge tangerine , orange , and citrus fruit , dank , green , piney , and spicy hop ; vivid and bright ; hint of creaminess form as the bouquet quiet .   taste bring a detailed , prickly hop balance , intensely herbal / earthy but cut slightly by juicy citrus note of mango , orange , and tangerine ; a level burst of flavor be consistent and the thoroughly enjoyable profile hold an impressive balance of weight ( consider it ’ DDH treatment ) that have it verge on sessionable .   Mouthfeel be pure silk on the palate , with level carbonation and a near - perfect medium body ; go down like nothing , with just slight residual hop on an earthy finish hang around to remember it by .   Damn impressive in its drinkability and nuance raw hop note . drain the Citra dry to find a beautiful medium between raw , intense , and juicy ; superior example of balance in a NEIPA .",0.8319479070496523
Ghost In The Machine - Double Dry-Hopped,"Simple put this beer be perfection . rich , creamy , smooth while burst with tropical juice goodness . the balance be perfect which be what separate the truly elite beer above the rest . Wish be be available all the time ....",0.33333333333333337
Ghost In The Machine - Double Dry-Hopped,"absurdly opaque yellow - tan with a minimal , bubbly white blanket .   Smell be sweaty mango and peach with dank af cannabis and a hint of biscuit , while taste continue to bring on mango , mostly green , with a touch of pine , and even more juicy peach .   the medium - thin body have a smooth , crisp carbonation that expand to a filling froth before a bone dry finish .   an unbalanced treat , but I actually enjoy regular a bit more .",0.3849001794597505
Ghost In The Machine - Double Dry-Hopped,"12 oz bottle with a date that be hard to read but it be there and I be pretty sure it say "" manifest on 9 - 18 - 18 "" ( or something close ) . totally opaque and surely the most NEIPA of any "" NEIPA "" I 've try to date when it come to the hazy train . Murky pale orange / yellow color ... hard to describe . 1/2 "" white head with fall to a cap rather quickly . no lace . juicy with pineapple and berry aroma . orange too and grapefruit - the red type . orange - pineapple juice . it be good but that be what it be ... not much complexity . full bodied and round mouthfeel . very easy to drink and very little bitterness . some heat . a touch of a dry out of the mouth affect late . it be very good , but I be at a 4 ... no more .",0.33333333333333337
Ghost In The Machine - Double Dry-Hopped,"merky af , sludge status . bright white head be fluffy and leave some nice lace . pleasant aromas of lemon , grapefruit , mango , dankness , pine . palate follow with a candy fruit melange up front - peach , orange , mango , grapefruit come to mind . bitterness provide by grapefruity and piney bitterness on the back end , some herbaceous danky note . the mouthfeel be thick , pretty fluffy but borderline chalkyness as it warm .",0.3521803625302496
Triple Sunshine,"this TIPA meet my expectation , which be high . I love how it be in a 12 oz can since the ABV be so high . true to Lawson 's form , the malt be solid , the beer be amber to dark , clear , bubbly , and delicious . the hop be not over the top and complement the high alcohol well . I would highly recommend seek out this one .",0.7745966692414834
Triple Sunshine,"this be an amazingly balanced triple . you do n’t even know you be get mule kick . have it in Waitsfield , and take a 4 pack home and have it a couple week later . I love the double well , but this be pretty special too",0.5773502691896258
Triple Sunshine,"have Triple Sunshine pour from 12 - oz . can , bottom stamp "" CANNED ON 07/07/20 , "" gift from friend , into Teku tulip 3.0 .   pour bright gold with one finger of near - white head , which do n't last and leave only a little lace . give this one time . cold off the pour , it be pine - sol . as it warm , or if you start it close to proper temp . , it be floral and fruity , pineapple , tropical funk , and backing malt . on drinking , it be funky , brandied fruit , over big malt , with alcohol warm up the finish .",0.2581988897471611
Triple Sunshine,"this be so extremely floral , feel like you be chew some flower . it be one of a kind , I never find anything that be like it . very sweet but you do n't feel it be overpower , on the other hand , you still able to taste all the other complex flavor . alcohol nicely hide . a beer that I 'll definitely miss .",0.40824829046386296
Triple Sunshine,"12 oz can - date 07/?/20 - pour into an IPA glass at fridge temp . purchase at Novare Res for $ 9 per can ( ouch ! )   pour a fairly clear - slightly foggy deep honey golden hue , top with a finger of simple white head that quickly recede to a perfect collar , leave no lacing behind . no visible streaming .   Nose : a bed of pale malt with a touch of toasty caramel malt support a mellow tropical bouquet of lychee , mango , papaya , pineapple , peach gummy ring , tangerine , and green pear . some secondary aroma of grapefruit peel , fir needle , earthy boil Simcoe , and coconut sugar round it out .   palate : the beer greet the palate with a blast of sweet biscuity caramel malt , lend a flavour not dissimilar to honey , follow by candy tangerine , papaya , peach candy , apricot , and a touch of pineapple . the malt sweetness be quite intense , and take awhile to peak . when it do , it be still sweet , but lessen enough to allow some grapefruit pith , and pineapple - like acidity to cut through a bit . the finish see some pithy bitterness , some hoppy floral note , with a hint of pine sap , and that distinct boil Simcoe note . nice resinous pithy linger .   mouthfeel / body : the beer drink truly full - bodied , heavy , slick , sticky , and sweet - almost syrupy . sweetness cling and linger , perhaps almost cloyingly . effervescence be pretty low , which do n't help , and the only respite be the finish , which help dry it out slightly .   overall : this be a very highly - rate IPA , so it have a lot to live up to . unfortunately , I ca n't say that I can put this up with the very good of the good . it be intensely sweet , syrupy , and cloying , and oddly enough , I think it be under - hop . there just be n't any bitterness or intensely pithy , resinous bite to cut through that sweetness . it be barleywine sweet , and not IPA bitter . I find Double Sunshine ( very bitter ) to be superior , and Sip might be the good . a great beer to experience , but not one I 'll revisit . if you like very sweet and malty ipa , then you 'll enjoy this one .",0.493196961916072
Triple Sunshine,"12 oz can date 7/29/20 .   pour clear gold with s chill haze . a short head of white retreat quickly reveal a partial skim coat with minor lacing . pungently tropical and juicy in the nose . pineapple , mango , peach , tangerine , and apricot . medium body with a sticky , tacky mouthfeel . candied citru on the palate with light malt and some throat warmth . a fruit cocktail of pineapple , pear , mango , and orange pith . finish a bit sweet and bitter with linger tropical and booze .",0.15430334996209194
Triple Sunshine,"first visit to Lawson 's by Alewife and I on 28JUL20 , and I lead off with be beauty , a 10 oz pour at $ 7.00 .   be a bright , clear , medium - golden . have light carbo and a frothy , off - white head . top last well , with A-1 lace . nose have lot of citrus , with grapefruit , pineapple , tangerine , and a touch of rindy , piney action . have a medium to medium - plus body , with plenty of smoothness .   Taste have a lovely balance ... solid toasty malt with a smidge of sweetness before lot of citrus take over . pineapple , grapefruit , apricot , tangerine , even some honey . be a touch piney but never bitter . lovely ! ! prosit !   4.35/5 rDev -5.2 % look : 4.25 | smell : 4.25 | taste : 4.5 | feel : 4.25 | overall : 4.25   2185",0.6471502289294341
Triple Sunshine,"12 ounce can courtesy of jhavs , thank ! date 5/7/20 . pour into a plastic stemless glass for outdoor camping enjoyment . pour a deep golden color , decent head that just stick around . Superior lacing . Aromas of grapefruit , candy orange and citrus peel . wow , sweet than expect but still with some bitterness present . unexpected . candied citrus , concentrated pineapple , hint of junip / pine needle . Mouthfeel be out of this world thick and sticky . overall , a wonderful example of a triple IPA . this one land on the sweet side and if that ’ not your thing , this beer might be the one for you . probably still worth a try come from Lawson ’s .",0.4803844614152615
Triple Sunshine,"12 oz . , can 5/7/20   pour out with a light haze , typical almond amber under a moderate light khaki cap , that leave a collar , fine bubble film and ample spotty lacing .   bright sniff of grapefruit rind .   full flavor dipa , load with more grapefruit , orange and resiny grapefruit ... delicious , complex and densely flavorful .... I enjoy every sip ... go get some and enjoy .",0.18731716231633883
Triple Sunshine,12 oz can from the source . pour a clean burn orange color with a half inch of clowdy white head in a Lawsons glass . nice floral hop aromas hit the nose . very smooth with almost no aftertaste . some pineapple on the tip of the tongue . perfectly balanced with the alcohol burn very well hidden . world - class be a correct description,0.9525793444156805
Triple Sunshine,pour amber golden a little chill haze but fairly clear . Smell be sweet hop and grain Flavor be sweet with a slight bitter finish . really easy to drink for a big ass beer . I would n’t want to drink a lot but a good night cap ipa . definitely from a by go era of IPA .,0.5773502691896257
Triple Sunshine,"can 20 Nov. Thanks , Rick .   a clear copper with a dense off - white head with good retention and lace this look great . the nose be boozy , bitter , pungent and unabashedly over the top . sweet ? yes . Pine ? yes . candied grapefruit ? sweet pickled watermelon rind ? Orange ? Honey ? be you do ask question or do I have to hold you upside down and smack you ? yes , maybe , yes and yes . sweet pineapple and melon be present along with some lychee . the palate open sweet , boozy and brash with pine and grapefruit bitterness with a lot of sweetness , candy orange , sweeten orange peel , orange marmalade , a little honey and a simple malt sweetness . Honey and mild caramel be present . sweet , bitter and boozy on the finish . as the carbonation die down , this take on a pine like syrupy feel . tasty , enjoyable , but not the good triple IPA out there . I definitely enjoy this more than my friend John do .",0.307389311747136
Triple Sunshine,"date : November 10 , 2019 ... occasion : a good sport Sunday hope to end with a cavs win and the utmost Sunshine , courtesy of Brad ... GLASSWARE : Lindemans stem tulip ... this look like the heart of a sun -- a dense , opaque , brood orange body , complete with white solar flare turn to coral lacing ... a kerosene - like pine power , burn the nostril with pineapple , grapefruit , and stone fruit .... leaf and dank basement also mingle , but this be bear of a singular goal -- to crush the tastebud luponically ... first sip bend the lip to its will , thick and buzz with a near syrupy density ... the weight require this to be experience in slow , thoughtful sip -- this be somewhat crunchy , but the alcohol subtract some of the welcome punch of its other Sunshine iteration ... warm start to finish , settle into a fruity cordial - like memory at the throat ... the predominant flavor be grapefruit and pineapple , bold and juicy ... flower petal , light herb , and a stinging apple be its last trace ... I might enjoy the Sip or Double a bit more , as both engage with this flavor but also drink at an more efficient pace ... still , tough to throw dart at a beer this steep in the hop and this succulent to the palate .... Brad , one more time -- thank !",0.4146442144313647
Triple Sunshine,"pick up a 6 pack of these before we leave the source . basically drink everything they have on draft but this , see as how I be gon na grab a pack on the way out . drank the first one at Trekkie 's wedding .   pour a familiar beer color yellow - light orange with 1/3 "" white head that dissolve at a predictably average rate . Aroma seem to go with Galaxy and Citra hop ? note of pine and pineapple be abundant alongside a mild sweet citrus component .   taste and mouth feel be where its at . have a similar to Pliny like texture of corn syrup for dry effect and hop avalanche on top of a relatively easy go malt bill . keep the grapefruit , orange and pineapple feels flow the entire time . real easy to drink , hide alcohol especially well . the pine seem to be from the boil , the CTZ ( they call 'em Columbus for some reason in the more liberal part it seem , odd ) push through the entire drinking experience .   definitely gon na bring one of these out to Thanksgiving and see how much it change in a 6 week period . excellent beer border on world class for I .",0.7807200583588266
Triple Sunshine,"Triple Sunshine pour a murky , dark orange with a vibrant and healthy 1 - finger head with spotty lacing . the smell hit with a big hop aroma include pineapple and grapefruit and a grassy note . taste be a bit hot up front with pithy fruit and some citrus and floral note late .",0.6804138174397718
Triple Sunshine,copper color with a fingernail of off white around the rim and cover half of the top . there ’s a hazy complexion . there ’s light soapy lace . the aroma be of citrus with a bit of pine . I ’m taste a wallop of citrus with abut of pine . the mouth be sticky and resinous .,0.8164965809277259
Triple Sunshine,"l - A glow pool of oil , golden hop , and more hop . almost look greasy on top . great lacing , per the ABV . S - Fantastic aroma , floral , wonder where I be as I wander through field of hop ... t - where this fall a little short - almost too smooth - like a Waldo 's but without much ' bite ' on it . certainly lean on the imperial of the IPA side of triple . no harm no foul , just not my fave . F - Great carbonation , very smooth , almost delicate . o - great stuff from Lawson 's but I 'll take their IPA / dipa over this one .",0.9271726499455306
Triple Sunshine,"12 oz can can 9/9/19 pour into a tulip glass , a golden hazy orange with half finger white head . Aroma be all pine , grapefruit , and maybe some cantaloupe ? the taste be very balanced between some malt / sugar note and the hop citrus flavor profile . the alcohol be barely noticeable . Mouthfeel be medium heavy , carbonation level be medium low . a pretty tasty balanced triple .",0.8295613557843404
Triple Sunshine,"can on : 08/09/19 , pick up at the new brewery . what an epic beer . seem easy to make a heavily - hop IPA but it do n’t seem easy to make a tipa ( tripa ? ) because it ’s so massive . I ’ve see a few other Triple ipa and this top ' em all . hazy , proper head , beautiful color . plenty of booze in the nose but it ’s invite , sweet , and rather malty . the aroma carry over to the flavor , but the masterful hop bill really show throughout , especially in the feel and finish . Sooooo smooth , perfectly sweet yet hoppy , and the right body . balance make this a stellar beer but a world - class IPA ( cubed ) . and a 4 - pack for $ 15 at the brewery be a damn steal !",0.7856742013183862
Triple Sunshine,"12 oz can : this one pour a hazy dark orangish golden color . a wisp of a white head and almost no lacing . good nose . resinous pine , citrus and tropical hop note . the taste be very good . somewhat bitter with an underlie thick sweetness . resinous pine , citrus and tropical flavor . maybe some honey and biscuit also . very nice .",0.7593263966019992
Triple Sunshine,"probably the good / smooth of the triple ipa that I ’ve have . with that say , the style itself be a bit over the top for my preference . the booze overpower everything else . some flavor of overripe peach and white grapefruit but the booze wash over everything and linger . some residual sweetness with the boozy aftertaste . overall probably the top of the class for this style but the style be n’t my preference .",0.5773502691896257
Triple Sunshine,"lawson triple SUNSHINE TIPA 5/30/19   acquire at the brewery 5/26/19 but can 4/17 .   pour from the 12 oz . can into an Alchemist stem tulip .   a : stunningly beautiful clear amber with an inch thick offwhite head which recede to thin surface foam and very dense lacing .   s : pine resin and citrus .   t : very pleasant citrus & pine combo follow by a moderate hop bite on a mixed dry and sweet finish . tropical fruit note follow that . the high ABVis cover extraordinarily well .   m ; a delightfully oily medium , very good body and carbonation tingle .   o ; Triples can be overhoppe nightmare , but this one be superb . be a long time ( probably five year ) since I have have my favorite Lawson 's brew , Peril Imperial IPA , but this be also a powerful , flavorful joy . it look gorgeous and taste even well ..",0.6885303726590963
Triple Sunshine,"Canned 3/27/19 . pour a mild golden hue with a thin head into my glass . strong hop punch in the nose with pineapple and grapefruit . extremely bitter with grapefruit , pineapple and lychee make their presence know in the mouth . acidic finish that remind one to sip , not quaff . at 10.3 % , it be strong than most ipa and if you like your ipa on the low side of the spectrum , you may not enjoy this . I do though . well worth it .",0.37796447300922725
Triple Sunshine,"can 02/19/19   L- the beer pour a hazy golden with about a 1 cm white head . the head recede fairly quickly into a thin film leave spotty lacing . s - the nose be primarily a mix of pineapple and weedy dankness . t- up front there be some good bitterness of the grapefruit pithy variety . as your palate adjust to the bitterness , the sweetness really come on . it be juicy sweet pineapple which linger long after the bitterness relent . alcohol be well hidden . f- the mouthfeel be medium overall , but have a real syrupy quality which be enhance by the sweetness of the beer . carbonation be light , but still keep the beer from get to heavy . o- a well execute triple . the sweetness will keep some people from enjoy it , but it be certainly in line with other example that I 've have . recommend for fan of Triple IPA 's .",0.4399413450640599
Doppelganger,"pour a hazy orange yellow color with a medium bodied but sticky white color head that lace the glass on the way down . smell of a treehouse - sweet toasted malt and then citrus and floral hop aromas to finish off the nose . the taste be sweet toasted malt , and then floral and hops finish off with a grapefruit taste . it be smooth , real silky , medium bodied , perfect amount of carbonation . overall , good beer .",0.9363821838346235
Doppelganger,pour more like a west coast IPA with a dank nose . surprising mild flavor with super smooth finish . this be really a nice beer and super juicy . very good .,0.33333333333333337
Doppelganger,"pour a hazy dirty straw color with over a finger of head . the nose be predominantly dank with some piney note in the background . the flavor have note of orange juice and grapefruit juice with a pithiness on the finish .   this offering be super juicy but while the finish be hoppy , it simply lack the bitterness that I expect in a top - shelf dipa . it be tasty , interesting and worth try once but I would n't make it a repeat purchase .",0.6405126152203486
Doppelganger,"pour a hazy medium straw color , abundant foamy head that last . huge hoppy aroma , load of overripe mango , massive pineapple , dank guava . some citrus as well . remarkable . very flavorful . load of ripe tropical fruit mix with pithy citrus note . very juicy , semi sweet with no bitterness . good carbonation . overall an excellent dioa . would buy again .   4/30/21 16 oz can date 3/22/21 4.5 rating",0.5833333333333334
Doppelganger,"Canned 2/15/21 , "" I have read a book about I read the book I be read "" stamp on the bottom   this beer be an imperial version of Alter Ego , which be one of their only flagship neipa that I have not try yet , so I ca n't draw any comparison there . however , I have have Doubleganger , the extra hop variant of this and enjoy it quite a bit   pour a hazy pale yellow with 3 finger of rocky white head that slowly fade to a cap and leave decent lacing   there be a perfect blend of tropical fruit and dank herbal hop in the nose , quite unlike any beer of theirs or any IPA really , almost an earthy perfume vibe that oddly remind I of the smell of a church . I be pick up on aroma of orange juice , creamy peach , juicy papaya , pithy grapefruit , grassy hop , dank herb , a bit of onion , and doughy malt to hold it all together   herbaceous vibe from the nose translate well into taste but with less intensity , allow for great balance which bump up my rating . on the front end of the sip I be taste earthy papaya , mango , overripe grapefruit , light pine , and a creamy malt . the swallow bring note of herbal hop , creamy malt , tangerine , and underripe cantaloupe   a medium full body pair with gentle tingling carbonation , result in a very creamy beer that coat the mouth on the way down . finish somewhere between dry and slick   this one be interesting for sure . way more herb than I usually get in a TH beer , and for uniqueness alone I have to bump up the overall score . really good stuff here !",0.8565861529340608
Doppelganger,"a : pour a hazy golden orange color with 2 finger of head that fade down to a decent cap that leave good lace   s : a mix of tropical fruit and citrus up front along with a dose of dank and earthy undertone   t : follow the nose . start off with the tropical fruit and citrus , quickly follow up by the dank , herbal , and earthy tone . moderate bitterness . finish with linger tropical fruit and citrus   m : medium body with moderate carbonation . smooth   o : a very good imperial version of Alter Ego that really hit with both the juicy and dank note . very easy to drink . definitely worth check out",0.46980923864981705
